"smis_reference","event_date","period","place","report_title","sub_event","injury_degree_2013","fwi_2013"
SMIS3015229,2018-12-05 14:00:00.000,201809,Birkenhead North LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015115,2018-12-07 00:00:00.000,201809,Etches Park LMD (Derby),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015148,2018-12-07 13:28:00.000,201809,Public Footpath outside Depot,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015279,2018-12-07 16:18:00.000,201809,Shoeburyness CSD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015124,2018-12-08 00:00:00.000,201809,Neville Hill LMD (Ns) Northern Rail,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015391,2018-12-08 06:15:00.000,201809,Woking ECR,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015500,2018-12-09 22:00:00.000,201810,Freightliner Leeds,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015569,2018-12-11 10:15:00.000,201810,Wimbledon LMD (London),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015205,2018-12-12 15:00:00.000,201810,Kirkdale TCS (LMD) (Liverpool),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015726,2018-12-14 00:00:00.000,201810,Freightliner Crewe Basford Hall,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015307,2018-12-14 22:15:00.000,201810,Soho LMD (Birmingham),Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3015272,2018-12-15 01:20:00.000,201810,Eastfield TMD (Glasgow),Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3015294,2018-12-17 06:45:00.000,201810,Neville Hill LMD (Ns) Northern Rail,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015593,2018-12-17 12:30:00.000,201810,Ilford LMD (London),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015319,2018-12-17 15:30:00.000,201810,Crown Point LMD (Norwich),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016044,2018-12-18 22:02:00.000,201810,Canton Buildings MDU,Slip trip or fall,slip trip or fall,Specified,0.125
SMIS3015392,2018-12-19 00:00:00.000,201810,Portsmouth & Southsea Down Carriage Sidings,Slip trip or fall,slip trip or fall,Specified,0.125
SMIS3015382,2018-12-19 05:10:00.000,201810,Totton Yard,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017058,2018-12-23 03:33:00.000,201810,Machynlleth LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015462,2018-12-23 22:20:00.000,201810,Bristol St Philips Marsh LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015506,2018-12-24 05:30:00.000,201810,Wolverhampton,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3015638,2018-12-27 05:33:00.000,201810,Neville Hill LMD (Ns) Northern Rail,Slip trip or fall,slip trip or fall,None,0
SMIS3015634,2018-12-28 06:20:00.000,201810,Manchester Longsight MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015487,2018-12-29 07:00:00.000,201810,Feltham depot,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3015880,2018-12-31 14:30:00.000,201810,Brighton MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015839,2019-01-01 01:10:00.000,201810,Wimbledon LMD (London),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015623,2019-01-03 07:30:00.000,201810,Sandwell & Dudley Depot,Slip trip or fall,slip trip or fall,Specified,0.125
SMIS3015684,2019-01-04 00:00:00.000,201810,Old Oak Common LMD (London),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015666,2019-01-04 10:19:00.000,201810,Newton Heath LMD (Manchester),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015639,2019-01-06 16:40:00.000,201811,East Ham LMD (London),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015692,2019-01-08 00:00:00.000,201811,Etches Park LMD (Derby),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015715,2019-01-08 15:45:00.000,201811,Freightliner Felixstowe,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3019196,2019-01-09 01:00:00.000,201811,Yoker Depot,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015913,2019-01-09 02:30:00.000,201811,Wimbledon LMD (London),Slip trip or fall,slip trip or fall; person interaction,Non-severe,0.001
SMIS3015852,2019-01-10 02:45:00.000,201811,Aylesbury South siding UP,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015780,2019-01-10 18:00:00.000,201811,Freightliner Coatbridge,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3015862,2019-01-15 02:00:00.000,201811,Blackpool North LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015844,2019-01-15 06:57:00.000,201811,Liverpool Edge Hill MDU,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3015946,2019-01-15 10:15:00.000,201811,Ilford LMD (London),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015834,2019-01-15 20:14:00.000,201811,Canton Buildings MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016303,2019-01-15 22:30:00.000,201811,Lovers Walk TMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015895,2019-01-16 10:15:00.000,201811,Willesden,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017480,2019-01-16 15:00:00.000,201811,Selhurst Depot,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015888,2019-01-17 12:00:00.000,201811,Tottenham Hale MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016230,2019-01-18 00:00:00.000,201811,Neville Hill LMD (Ns) Northern Rail,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3016037,2019-01-18 05:00:00.000,201811,Corkerhill LMD (Glasgow),Slip trip or fall,slip trip or fall,Specified,0.125
SMIS3016429,2019-01-21 06:40:00.000,201811,Hither Green depot,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3015986,2019-01-21 08:10:00.000,201811,Ramsgate Train Maintenance Depot,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016004,2019-01-22 15:00:00.000,201811,Eastcroft LMD (Nottingham),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016203,2019-01-23 04:10:00.000,201811,Barton Mills LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016046,2019-01-23 07:05:00.000,201811,Grove Park Depot,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016145,2019-01-23 19:00:00.000,201811,Allerton LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016045,2019-01-24 03:12:00.000,201811,Peak Forest Tdc,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016260,2019-01-24 04:10:00.000,201811,Fratton Tcd (LMD),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016262,2019-01-24 04:20:00.000,201811,Bournemouth West LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016077,2019-01-24 05:45:00.000,201811,Clacton LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016085,2019-01-24 06:40:00.000,201811,Doncaster Csdc,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016313,2019-01-24 21:30:00.000,201811,Farnham LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016171,2019-01-26 14:30:00.000,201811,Haymarket LMD (Edinburgh),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016104,2019-01-26 14:30:00.000,201811,Haymarket LMD (Edinburgh),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016159,2019-01-27 19:00:00.000,201811,Toton TMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016178,2019-01-27 19:00:00.000,201811,Freightliner Railport Doncaster,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016453,2019-01-28 07:10:00.000,201811,Fratton Tcd (LMD),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016165,2019-01-28 23:06:00.000,201811,Cowlairs Yard/Carriage Sidings,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3016227,2019-01-29 10:00:00.000,201811,Heaton LMD,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3016229,2019-01-30 05:00:00.000,201811,Wembley C Sidings,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016385,2019-01-30 23:45:00.000,201811,Bletchley LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016325,2019-01-31 00:00:00.000,201811,Etches Park LMD (Derby),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3025344,2019-01-31 07:42:00.000,201811,Doncaster Down Decoy,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016433,2019-02-01 06:30:00.000,201811,Birkenhead Central LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016539,2019-02-01 21:50:00.000,201811,Wimbledon LMD (London),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016424,2019-02-01 23:55:00.000,201811,Haymarket LMD (Edinburgh),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016772,2019-02-02 00:00:00.000,201811,Welwyn Gdn City LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016407,2019-02-02 20:45:00.000,201811,Heaton LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016895,2019-02-02 23:15:00.000,201811,Heaton LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016536,2019-02-04 05:21:00.000,201812,Soho LMD (Birmingham),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016500,2019-02-04 05:35:00.000,201812,Toton TMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016532,2019-02-06 00:00:00.000,201812,Reading Turbo LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016485,2019-02-06 10:30:00.000,201812,Brickyard 3,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016503,2019-02-06 21:15:00.000,201812,"Bescot Tcd, Dn & Up Yards",Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3016550,2019-02-08 14:20:00.000,201812,Cricklewood Terminal,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3016576,2019-02-08 20:15:00.000,201812,Milford West & Down Sidings,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016584,2019-02-11 06:00:00.000,201812,Sheffield LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016674,2019-02-12 11:35:00.000,201812,Singlewell IMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016763,2019-02-14 00:00:00.000,201812,Bristol St Philips Marsh LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016792,2019-02-15 00:00:00.000,201812,Eastcroft LMD (Nottingham),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016737,2019-02-15 09:33:00.000,201812,Yoker LMD (Glasgow),Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3020678,2019-02-18 07:12:00.000,201812,Horsham Nighingale Rd MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017455,2019-02-19 00:10:00.000,201812,Farnham LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016769,2019-02-19 07:03:00.000,201812,Leigh On Sea MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016829,2019-02-21 00:00:00.000,201812,Neville Hill LMD (Ns) Northern Rail,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3016967,2019-02-23 03:45:00.000,201812,Allerton LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017097,2019-02-25 00:00:00.000,201812,Newton Heath LMD (Manchester),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017135,2019-02-25 14:30:00.000,201812,Crown Point LMD (Norwich),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017226,2019-02-26 11:45:00.000,201812,Fratton Tcd (LMD),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017105,2019-02-27 08:50:00.000,201812,Newton Heath LMD (Manchester),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017083,2019-02-27 11:26:00.000,201812,Canton Buildings MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017780,2019-03-03 21:30:00.000,201813,Wembley Depot,Slip trip or fall,slip trip or fall,Specified,0.125
SMIS3017141,2019-03-04 00:00:00.000,201813,Exeter Olds View Depot MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017200,2019-03-04 00:00:00.000,201813,Brighton LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017453,2019-03-04 16:40:00.000,201813,Clapham Junction LMD (London),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017151,2019-03-05 03:00:00.000,201813,Haymarket LMD (Edinburgh),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017160,2019-03-05 21:00:00.000,201813,Newton Heath LMD (Manchester),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017530,2019-03-06 15:30:00.000,201813,Eurostar Engineering Centre Temple Mills,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017257,2019-03-08 11:30:00.000,201813,Ramsgate Train Maintenance Depot,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017276,2019-03-08 21:20:00.000,201813,Margam Knuckle Wrd / Tmd,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3017320,2019-03-11 07:05:00.000,201813,Eurostar Engineering Centre Temple Mills,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017312,2019-03-12 09:40:00.000,201813,Margam Knuckle Wrd / Tmd,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3018032,2019-03-14 02:13:00.000,201813,Canton Buildings MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3019054,2019-03-15 00:00:00.000,201813,Blackpool MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017390,2019-03-15 09:50:00.000,201813,Kirkdale TCS (LMD) (Liverpool),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017371,2019-03-15 20:45:00.000,201813,East Ham LMD (London),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017719,2019-03-16 14:50:00.000,201813,Wimbledon LMD (London),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017445,2019-03-16 17:46:00.000,201813,Wembley Depot,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017406,2019-03-18 01:20:00.000,201813,Glasgow Central Salkeld St MDU,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3017623,2019-03-18 04:55:00.000,201813,Clapham Junction LMD (London),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017460,2019-03-20 07:35:00.000,201813,Westbury Sidings car park,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017548,2019-03-22 05:20:00.000,201813,Kirkdale TCS (LMD) (Liverpool),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017598,2019-03-23 07:40:00.000,201813,Liverpool Edge Hill MDU,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3017511,2019-03-23 12:10:00.000,201813,Chadwell Heath MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017609,2019-03-23 20:00:00.000,201813,Bletchley LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017542,2019-03-24 16:39:00.000,201813,Freightliner Liverpool,Slip trip or fall,slip trip or fall,Specified,0.125
SMIS3018402,2019-03-24 20:00:00.000,201813,Kirkdale TCS (LMD) (Liverpool),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017622,2019-03-24 22:10:00.000,201813,Wimbledon LMD (London),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017671,2019-03-26 11:20:00.000,201813,East Ham LMD (London),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017699,2019-03-27 12:00:00.000,201813,Heaton LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3018108,2019-03-28 16:00:00.000,201813,Haymarket LMD (Edinburgh),Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3017694,2019-03-29 00:00:00.000,201813,Bristol St Philips Marsh LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017656,2019-03-31 14:30:00.000,201813,Crown Point LMD (Norwich),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3018013,2019-04-01 20:15:00.000,201901,Farnham LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017998,2019-04-01 21:45:00.000,201901,Wimbledon LMD (London),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017799,2019-04-02 00:45:00.000,201901,Etches Park LMD (Derby),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017729,2019-04-02 14:50:00.000,201901,Car Park between Didcot Depot and Didcot Station on the Depot side of the railway (reliefs),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017897,2019-04-04 02:05:00.000,201901,Ardwick Train Maintenance Depot,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017794,2019-04-05 00:00:00.000,201901,Neville Hill LMD (Ns) Northern Rail,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017804,2019-04-05 23:40:00.000,201901,Bristol MDU,Slip trip or fall,slip trip or fall,Specified,0.125
SMIS3018440,2019-04-07 17:00:00.000,201901,Tyseley LMD,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3017986,2019-04-10 08:10:00.000,201901,Allerton LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3018901,2019-04-10 21:10:00.000,201901,Tyne Yard (Incl Tcd),Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3018218,2019-04-11 23:30:00.000,201901,Etches Park LMD (Derby),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3017938,2019-04-12 22:59:00.000,201901,Eastcroft LMD (Nottingham),Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3017983,2019-04-15 02:10:00.000,201901,Eastfield TMD (Glasgow),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3018092,2019-04-16 00:00:00.000,201901,Crewe Gresty,Slip trip or fall,slip trip or fall,None,0
SMIS3018297,2019-04-17 12:00:00.000,201901,Romford MDU,Slip trip or fall,slip trip or fall,Specified,0.125
SMIS3018122,2019-04-20 21:20:00.000,201901,West Marina Depot,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3018048,2019-04-21 23:40:00.000,201901,Millerhill Yard,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3018431,2019-04-22 20:29:00.000,201901,Canton Buildings MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3018091,2019-04-23 13:55:00.000,201901,Stonebridge Park MDU,Slip trip or fall,slip trip or fall,Specified,0.125
SMIS3018245,2019-04-30 10:00:00.000,201902,Doncaster Carr Depot,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3019180,2019-05-01 23:45:00.000,201902,Aylesbury LMD,Slip trip or fall,slip trip or fall,Shock/Trauma,0.001
SMIS3018309,2019-05-02 08:35:00.000,201902,Shields LMD (Glasgow),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3018469,2019-05-02 21:30:00.000,201902,Kirkdale TCS (LMD) (Liverpool),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3018646,2019-05-04 13:00:00.000,201902,Newport Godfrey Rd MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3018471,2019-05-05 07:20:00.000,201902,Neville Hill LMD (Ns) Northern Rail,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3018381,2019-05-06 02:00:00.000,201902,Hackney Yard,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3018375,2019-05-07 20:59:00.000,201902,Stirling MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3018428,2019-05-08 04:40:00.000,201902,Crown Point LMD (Norwich),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3018497,2019-05-09 11:00:00.000,201902,Heaton LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3020156,2019-05-09 14:30:00.000,201902,Hornsey LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3018554,2019-05-10 00:00:00.000,201902,Penzance (Long Rock) LMD,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3018587,2019-05-11 00:00:00.000,201902,Penzance (Long Rock) LMD,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3018514,2019-05-13 10:00:00.000,201902,Hull LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3018536,2019-05-13 16:20:00.000,201902,Etches Park LMD (Derby),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3018623,2019-05-13 19:30:00.000,201902,Clacton LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3018604,2019-05-15 23:00:00.000,201902,Tyseley LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3018593,2019-05-16 21:38:00.000,201902,Cricklewood Terminal,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3018588,2019-05-16 22:45:00.000,201902,Immingham,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3018615,2019-05-19 02:55:00.000,201902,Grove Park Depot,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3018808,2019-05-21 12:30:00.000,201902,Clapham Junction LMD (London),Slip trip or fall,slip trip or fall,Non-severe,0.001
